"","ID_4","X","Y","living_wage","pop_density","average_age_pop","one_person_HH","one_parent_HH","reg_partnership","higher_degree","owner_buildings","poverty_S","criminality_index","income_index","gini_ineq_coef"
"271",271,602477.856887419,680331.668750998,-0.720080611679489,-0.170105940898025,0.480269824746325,-0.862297931282481,-0.761938447748135,-0.321937453324567,0.0834680074041418,0.516116222765452,-0.718458373425666,-0.638575541739811,0.91952742251792,-0.304093121296277
"272",272,687468.453478921,679455.260706344,-0.719082226930528,-0.247204221075243,0.433219651339687,-0.622455696534193,-0.847506252833916,-0.0803015355347782,0.475857218504495,1.26659324017948,-0.685989127920717,-0.926115464148697,0.833018882553375,-0.486715910360211
"273",273,578360.154854463,680721.784192379,-0.793650375023772,-0.143014767798863,-0.0125356789923459,-0.771546815431778,-1.40369698589149,-0.626608827929085,-0.855084565092649,0.711072542931665,-0.902317422053777,-0.794408199837889,-0.576228946343195,-1.09997400852633
"274",274,680607.988430706,680358.184067642,-0.866612153395369,-0.239586324928059,-0.0969334716914818,-1.04380016298389,-1.30529401004285,-0.0172660787200501,1.7842631352479,1.42591238354111,-0.849970910146998,-1.40217577095601,1.42784719068033,0.113397611723895
"275",275,659602.63596509,679088.889527031,-0.729971336286684,-0.113582204871937,-0.03113941925823,-0.202731785724691,-0.659257081645198,-0.237890177571597,0.502370003038303,0.311726532268616,-0.841884438715538,-0.576009653096284,1.89133859145053,0.547351619598967
"276",276,615762.393510827,680438.936799122,-0.658590856091468,-0.183076953256743,0.521819676608937,-0.615973473973429,-0.757660057493846,0.739159403056682,-0.428228734098346,1.08840735615659,-0.767382490687595,-1.00953404376463,0.531448250175843,-0.887369540156728
"277",277,535786.191133704,679592.542421355,-0.745315121989101,-0.313744700495365,0.0679647042014978,-0.735894591347573,-1.33096435156858,-1.02583338775569,-1.08044323363001,0.637701884804596,-0.660669929702746,-0.96428647457403,-1.56939052028968,-0.558540398603419
"278",278,572678.389629547,679739.064208777,-0.531736000347262,-0.0417556428958808,0.79631226617317,-0.567356804767695,-1.17266391215989,0.192852110662376,-0.946553671734286,0.889258426954547,-0.778260755792222,-0.46914228031555,-0.528218629448967,-1.34565593326095
"279",279,654183.010454475,679657.123240803,0.000831077943077101,0.544027532806585,-1.29675715767143,0.28667601761303,0.346164628112733,-0.479526095361387,-0.259872552308668,-0.555095385889762,-0.673657782428027,0.88742736856697,0.0670006220953222,0.154021793566766
"280",280,621035.796558595,679110.755138913,-0.738171522413127,-0.0871613683287813,1.17182772384535,-0.361546238463422,-0.719154545205245,0.234875748538861,0.0582808620970244,0.884017665659757,-0.793643211543337,-0.518674962712919,1.07656989070587,-0.47456463142008
